name_x,team_x,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,position_x,conference,2026_wAV_Predictions
Bryson Barnes,Utah State,12.50550973,-0.831193055,0.372585973,1.746922379,-2.309272002,-0.634980512,0.421155348,0.896406396,-0.306413938,0.751467258,-0.474204469,QB,MWC,1.984958285
Isaiah Horton,Alabama,-0.443961402,4.249501871,0.224502509,-1.388105788,-0.154106779,-0.012853694,0.191130677,-0.021745,-0.033143098,-0.338263163,-0.065823629,WR,SEC,1.980138081
Desmond Reid,Pittsburgh,2.867051017,0.693716958,4.985150912,-1.114782678,0.197129306,-1.971227245,0.126910282,-0.644530245,0.743998369,0.269345088,0.169399229,RB,ACC,1.980112102
Aaron Anderson,LSU,-0.125613357,3.230924643,0.160645455,-1.812452766,-0.087807417,-0.192692178,0.050473344,-0.105357021,0.086435929,0.098635831,-0.007648563,WR,SEC,1.979885873
Shamar Rigby,Oklahoma State,0.966142608,1.354370244,-3.15654283,1.385871738,1.598102484,-3.360669472,5.462483911,4.384992779,-3.731092778,-0.938116057,-8.325825799,WR,B12,1.979750069
Cale Hellums,Army,7.044870744,-2.452762066,6.643599565,1.184609954,-1.718716891,-0.483024133,-1.797201839,1.433720734,-0.978935828,0.046106573,-0.231462062,QB,AAC,1.979619828
Jayden Maiava,USC,17.98423308,2.609374311,-3.831131892,0.129556053,-0.386150858,3.15343985,-0.756115801,0.106215254,-0.753833385,-0.795291303,0.290854747,QB,B1G,1.976591653
Jacob Zeno,Texas A&M,6.070959194,-0.964447773,-3.306947644,0.137140145,-0.725084345,-1.308147369,0.480898213,0.507555667,-0.176145027,0.181915535,-0.636141103,QB,SEC,1.970065097
Braden Pegan,Utah State,0.121023898,3.686224261,0.513378292,-2.84999326,-0.017975117,-0.285726768,0.458619378,-0.085245609,0.106984122,0.325508934,-0.104547822,WR,MWC,1.968288982
Jonathan Brady,Indiana,-1.17441542,2.976134159,0.060946138,-0.717974752,-0.18596587,0.28266944,-0.085927717,0.260703629,-0.252666743,0.678522079,-0.173766333,WR,B1G,1.967435818
Devin Mockobee,Purdue,4.195687861,-1.966114575,5.732933181,0.496565915,5.389698626,1.059914619,-0.301529727,-1.318442989,-0.215046983,0.142863985,0.314958307,RB,B1G,1.96301486
Keshaun Singleton,South Florida,-0.320393036,5.680235881,0.889895749,-2.369992952,0.268731588,-0.504096103,0.629990572,-0.059956794,0.122978835,0.742574257,-0.121715579,WR,AAC,1.962538823
Christian Neptune,South Florida,1.747580624,0.142325782,-1.427404939,-0.226064539,3.164023804,-1.299282845,5.557844965,1.929266881,-2.242162982,-1.023280348,-5.884015332,WR,AAC,1.961297739
Chase Roberts,BYU,0.250839301,5.230987077,0.888070275,-2.850162266,0.084600128,-0.363840199,0.442038808,-0.021866459,0.061060359,0.254816547,-0.053058138,WR,B12,1.957713024
Will Hammond,Texas Tech,6.360459256,-1.269784249,0.296885496,1.721328647,0.741698313,1.602601282,2.006082944,0.758557858,-1.12582486,0.340978041,-1.035522538,QB,B12,1.957409221
Manny Covey,Cincinnati,0.169495826,-0.184135349,1.841924557,0.61082955,3.683498881,2.785731777,0.596100088,2.283640876,3.526219725,-0.148502008,0.190834149,RB,B12,1.956900787
Lucky Sutton,San Diego State,1.841540936,-3.202103158,3.923538569,0.822735454,-1.023122118,0.023447536,-0.594524387,0.455779523,-0.349452671,0.26636921,-0.196098082,RB,MWC,1.955605593
Angel H Flores,Central Michigan,5.901092538,-3.3444115,3.244572957,2.04656156,3.558801995,1.120998813,1.444315216,1.044819243,-1.943893932,-0.254776072,-1.291804231,QB,MAC,1.952354888
Waymond Jordan,USC,3.846068083,-2.764291792,5.297376976,1.005091831,3.452014275,1.953168988,0.079678782,-0.684516121,-0.499542216,0.741271136,0.09856047,RB,B1G,1.948395342
Zachariah Branch,Georgia,0.257050198,3.540901912,1.152954177,-2.741238555,-0.237551858,-0.100804709,1.492908575,-0.627965201,0.553738417,-0.43478236,0.009216929,WR,SEC,1.946600959
Lincoln Pare,Texas State,3.454061771,-1.237634695,6.645108374,0.006326207,-0.453515351,-1.254652011,-0.560662247,0.335153476,-0.134469796,0.044646364,-0.013840906,RB,SBC,1.946129383
Durell Robinson,Auburn,0.396598949,-2.080925102,3.094955831,1.628007778,-1.953767924,2.044429582,1.553721778,-0.052164179,0.075675442,0.678134125,-0.141751117,RB,SEC,1.944101067
Nick DeGennaro,James Madison,1.845546829,4.5464947,-1.79784205,0.823517803,1.570247667,-3.372502028,7.303830736,4.678764181,-3.918121195,-0.809053544,-9.273429945,WR,SBC,1.943447076
Chris Barnes,Wake Forest,-0.66097955,0.756198911,1.924086449,-1.546063727,-0.458484146,0.603610842,1.295458413,-0.167032933,0.14439555,0.727100851,-0.101935331,WR,ACC,1.939887775
Jalon Daniels,Kansas,16.12237458,0.690172261,-1.301935968,1.185474144,2.764276621,2.427629384,0.191240222,-0.296265956,-0.788990378,0.182397361,-0.207713496,QB,B12,1.939768145
Deuce Alexander,Ole Miss,-0.890449074,3.356815715,0.453917823,-1.367379989,0.011079455,0.004057758,-0.077256166,0.212496589,-0.168443413,0.852536729,-0.072274411,WR,SEC,1.937754852
Preston Stone,Northwestern,9.519545864,0.195728891,-3.509552059,0.596473147,-1.943957272,-0.053035707,0.310606234,0.395775572,-0.092948609,0.010952559,-0.259108379,QB,B1G,1.937384255
Isaiah Sategna,Oklahoma,-0.016377544,2.928304201,1.683417556,-2.115511831,-0.656331178,0.611877897,2.530025228,-1.060656102,0.934277702,-0.559430757,0.178731436,WR,SEC,1.933515265
Byrum Brown,South Florida,19.16940821,-0.258901209,1.437559225,1.587008162,4.752592999,4.130218206,-0.541922795,-0.287303227,-1.61722268,-0.000572854,-0.354116738,QB,AAC,1.928875218
E.J. Warner,Fresno State,18.52454827,1.101629422,-5.840298976,0.779140452,3.498069761,2.434109072,-0.179048744,-2.047998452,0.596800958,0.299683056,1.475965768,QB,MWC,1.928405332
Alex Tecza,Navy,3.761499869,-1.338668965,6.464610754,0.563347206,1.151418003,0.400749271,-0.582091521,0.345200737,-0.692329025,0.213833523,-0.070787072,RB,AAC,1.918731411
Broc Lowry,Western Michigan,5.541715454,-1.047934751,-2.20367164,0.325005201,-1.122797387,-0.469290462,0.049487172,1.019839349,-0.717339168,0.287143659,-1.275528968,QB,MAC,1.918468105
Ian Strong,Rutgers,0.30640605,5.475250142,0.5129716,-1.796889521,0.002839279,-0.366755478,0.267621084,-0.133428115,0.128767304,-0.336493823,0.072226351,WR,B1G,1.913813303
Cameran Brown,Georgia State,5.828820294,-1.372767626,-0.515309581,0.913721752,-1.904781246,0.560949585,1.129470592,0.402872748,-0.173335626,-0.07261857,-0.893998959,QB,SBC,1.912470663
Trey'Dez Green,LSU,-0.981042177,4.125964637,0.287013083,-0.470087563,-0.04247451,-0.024451106,0.227888693,0.164066123,-0.110622739,0.857929528,-0.20226518,TE,SEC,1.911489213
Micah Ford,Stanford,2.630106866,-3.011804983,4.001742634,0.478319551,1.755181835,-1.973248422,0.547228883,-0.56571696,0.385536839,0.532873304,-0.659946431,RB,ACC,1.91065481
Ja'Kobi Lane,USC,0.234724055,6.347034558,0.70235505,-1.271874794,-0.040904699,-0.37285596,0.288914835,-0.092752212,0.034990242,-0.989725347,-0.028814106,WR,B1G,1.906479615
Ryder Burton,UAB,4.933209389,-1.309929336,-2.513761212,0.987923776,-0.768456076,-0.939950359,1.090849072,1.057887174,-0.675256137,0.302669946,-0.342379653,QB,AAC,1.903830203
Jordan Marshall,Michigan,2.446628174,-3.213651598,4.631571152,1.281947546,-0.721891695,-0.794880193,-0.676058538,0.116251273,-0.016598543,0.025529554,-0.104398563,RB,B1G,1.896939986
Kole Wilson,Baylor,-0.377122504,3.791400676,0.615137319,-3.341105544,0.429674676,-0.7266384,0.240046269,-0.093314711,0.079406745,0.338308706,-0.115515837,WR,B12,1.889193746
Amari Odom,Kennesaw State,18.24432488,-0.834999412,-1.873559849,2.070281877,9.492603109,5.355526239,-0.202632045,-2.004700671,-1.224094499,-1.180622541,0.700623141,QB,CUSA,1.887124464
Keyone Jenkins,Florida International,15.13817474,-1.341287838,-3.024748209,1.454139457,8.545197639,4.037930587,0.391945215,-2.142876335,-0.538129954,0.797094491,0.480526009,QB,CUSA,1.884874454
Giovanni Lopez,North Carolina,13.43708996,-0.153134148,-1.660932904,1.221106731,-2.179328848,-1.157274089,0.300334603,-0.09653981,0.578075314,-0.048521255,-0.174515137,QB,ACC,1.883965208
Dean Connors,Houston,3.892355314,-1.604049802,6.39088224,-0.931278031,4.261052292,0.090662226,0.34731298,-1.182056173,0.099795059,0.475017239,0.233501542,RB,B12,1.880902419
Colton Joseph,Old Dominion,21.89775379,0.337746077,2.265862119,1.868514317,9.063032406,7.337434784,-0.539907903,-0.64365359,-2.715215765,-1.072464771,0.168309743,QB,SBC,1.879775871
Xavier Robinson,Oklahoma,0.973192743,-1.686777399,3.452960393,0.186722012,-0.24341969,-0.818817078,0.055300086,-0.395203129,0.413162499,0.073116988,0.165858238,RB,SEC,1.877943914
Drew Allar,Penn State,14.69398613,1.028998755,-2.293512795,0.480284736,-3.033228608,0.161442642,-0.184079814,0.356287961,0.106051793,-0.115186329,-0.312266982,QB,B1G,1.877816078
Dante Moore,Oregon,11.95763882,1.133998769,-4.086711173,0.112598981,-2.655174021,0.668275026,-0.295577864,0.717126069,-0.443921608,-0.418302814,-0.355638538,QB,B1G,1.876516549
Jordan Shipp,North Carolina,-0.407715319,2.544846818,0.162661652,-2.753258159,0.24624862,-0.631140527,0.298499388,-0.223702025,0.260120243,1.091790501,-0.140469459,WR,ACC,1.876328722
Ben Gulbranson,Stanford,8.124284719,-0.970995037,-4.152839082,0.614111047,-0.414031329,-2.444408742,0.787973596,-0.10681633,0.617784911,1.401076499,-0.205603456,QB,ACC,1.876032947
Anthony Woods,UCLA,-0.092696757,-0.93365128,2.009821605,-1.270776336,0.172138876,-0.958499807,0.502281916,-0.692985433,0.691377403,0.638080088,0.165765222,RB,B1G,1.872529149
Jordan Dwyer,TCU,0.404764754,5.084786933,0.894420446,-3.75222076,0.250035703,-0.706395476,0.875421499,-0.282784506,0.328533982,0.357906938,-0.049358683,WR,B12,1.868101132
James Peoples,Ohio State,-0.422183874,-3.026564665,1.789467779,-0.140269138,-0.52829566,0.081867456,0.094655132,-0.253136389,0.196758642,0.301437898,0.003766356,RB,B1G,1.86623792
Dean Hangey,Sacred Heart,0.107535512,0.907929246,-2.275224182,-1.16421625,2.750992254,-3.219390723,2.186436372,1.930294403,-1.968334034,-1.664793037,-4.56183941,WR,INDAA,1.865184564
Byron Louis,Florida,-2.101831787,-4.871274094,-1.727599509,-3.599556581,-0.049567047,0.299554321,-1.780445574,0.56031115,-0.73276919,0.753613083,-0.425746222,RB,SEC,1.864669512
Robby Ashford,Wake Forest,10.0461268,-1.330576898,0.357816382,1.438269298,-1.68252863,-1.096715226,0.475415113,0.84183959,-0.357402024,0.085005419,-0.699360443,QB,ACC,1.864568828
Dante Dowdell,Kentucky,1.341425005,-3.530990432,3.907235322,0.83853457,-0.886543981,-0.105889666,-0.398311438,0.158337092,-0.123879434,-0.03052305,-0.086418563,RB,SEC,1.862228657
Cyrus Allen,Cincinnati,-0.413692699,5.165306139,0.86214611,-2.31633484,0.220342696,-0.361531487,0.424060373,0.061304754,0.012870401,0.789941345,-0.057565378,WR,B12,1.861081827
Nico Iamaleava,UCLA,16.0276676,-1.243248618,-0.810839553,2.033191327,6.466460959,3.811559247,0.619976702,-1.670118778,-0.538466675,-0.219591999,0.3187281,QB,B1G,1.858778943
LJ Martin,BYU,4.64462886,-2.34472975,7.299012309,0.265690944,-0.527254757,-1.704393907,-0.88438199,0.344429451,-0.040321599,0.448825521,-0.00541883,RB,B12,1.858313971
Braylon Staley,Tennessee,-0.387540787,2.566261045,0.273728159,-3.201102884,0.218881525,-0.592048016,0.591468858,-0.351653271,0.330088181,0.16410622,0.001625493,WR,SEC,1.858093877
Will Wilson,NC State,1.264218498,-2.805913215,1.442429015,1.325025145,-0.222465314,0.685576528,2.536794337,3.973443585,-3.397270708,0.256706467,2.077007729,QB,ACC,1.857249274
Wyatt Young,North Texas,0.266105655,6.124950574,1.886905657,-3.49455449,-0.04637631,-0.118912947,1.726138305,-0.280471389,0.37087719,0.619986644,-0.031144693,WR,AAC,1.85660076
T.J. Moore,Clemson,0.237335678,4.748631178,0.750683278,-3.225649795,0.964295538,-0.057392335,0.463852531,-0.250834185,0.02673548,-0.033527407,-0.010103227,WR,ACC,1.856515409
Caden Veltkamp,Florida Atlantic,19.96524509,-0.282688832,-4.885976653,1.516417366,6.957673636,3.001835894,-0.873522572,-2.856153444,0.429403162,-0.423943216,1.713313946,QB,AAC,1.856316479
Husan Longstreet,USC,1.720525183,-0.076320826,0.012976042,3.395141748,0.88569272,1.702576913,3.553688485,0.320797458,-0.83681582,-1.553079899,-2.07216303,QB,B1G,1.856248526
Tayven Jackson,UCF,7.64234372,-0.87651951,-2.564024354,1.262068243,-1.114797749,-1.194907814,1.204437188,0.323633517,0.113200445,0.686244247,-0.602036649,QB,B12,1.856176893
Ja'Kyrian Turner,Pittsburgh,3.151690162,-3.332452892,5.852610237,0.301885234,4.189398044,1.074670199,-0.063594366,-0.875153043,-0.365756152,0.545958351,0.164071676,RB,ACC,1.855397429
Grayson James,Boston College,8.080955511,-1.566978852,-2.570590692,1.036134615,-0.54233586,-2.464160423,1.01492239,-0.510175881,0.918787488,0.458534166,-0.182858219,QB,ACC,1.85377167
Tahj Bullock,Colorado State,0.932292094,-2.633434541,0.259426545,0.40221098,-0.719631365,-0.000169018,0.56567626,1.158269019,-0.932027364,0.565454898,-0.684054701,QB,MWC,1.853733487
Jaren Kanak,Oklahoma,-0.155900256,3.033161138,0.177785263,-1.545433621,2.107063162,1.244552917,0.063748656,-0.406656851,-0.348707054,-0.160546407,0.074628578,TE,SEC,1.852324928
Amari Daniels,Texas A&M,0.730118721,-3.059220049,2.835462324,0.711286882,-0.871324439,0.152769416,-0.103097842,-0.013036487,-0.010520637,-0.076610999,-0.076051759,RB,SEC,1.851035301
JaVonnie Gibson,Oklahoma,-0.582243042,0.570479835,-1.721110078,-0.116967046,0.793952725,-1.810578165,1.878369213,1.115419229,-0.995789406,-1.180596675,-2.696085923,WR,SEC,1.8502159
Aidan Chiles,Michigan State,14.2730327,-0.226061942,-0.752871977,1.782572078,4.335248336,2.970551815,0.90965423,-0.765784159,-0.776944993,0.038678693,-0.087114807,QB,B1G,1.847402016
Malcolm Simmons,Auburn,-0.3631611,2.648074265,1.546887563,-0.993452503,0.927278845,0.929941057,2.114744859,-1.217512155,0.80635354,-0.624426653,0.575453779,WR,SEC,1.847162123
James Laubstein,New Mexico,1.499466081,-2.25222878,1.609845641,1.300287825,1.725147624,0.917250592,1.708444786,0.484934356,-0.9810354,0.600501985,-1.762287191,QB,MWC,1.844838269
Trayvon Rudolph,Toledo,-0.167223697,3.006743986,0.537980937,-2.242123444,-0.087398855,-0.04392166,0.080292614,0.165706742,-0.107577853,0.667256581,-0.055529564,WR,MAC,1.84221542
Davon Booth,Mississippi State,2.018144656,-0.989441939,5.020504832,-0.051954822,0.017311418,-1.558501491,-0.641635481,-0.052969263,0.180896353,-0.00654691,0.17616014,RB,SEC,1.839652738
Wayshawn Parker,Utah,2.840492629,-1.258754188,6.254295724,0.057274607,2.500391603,0.480921096,-0.24068349,-0.234146129,-0.448884061,0.590441754,-0.02447096,RB,B12,1.836957867
CJ Baxter Jr.,Texas,-0.282238819,-3.363761156,1.613862781,-0.761245678,0.147302316,-1.13180708,0.02871925,-0.755674111,0.72991771,0.539178984,0.183893833,RB,SEC,1.836840708
Damon Bankston,New Mexico,3.800762239,1.000167122,5.700917314,-0.898458495,6.556662296,2.396408367,0.516951925,-1.327546735,-0.683713369,-0.222900374,0.255335468,RB,MWC,1.83470555
Jadyn Ott,Oklahoma,1.545503103,-2.086522824,3.925213002,-0.382982203,0.233540118,-1.88376061,-0.450974249,-0.587561496,0.615211207,-0.19621427,0.251911438,RB,SEC,1.832185655
Alessio Milivojevic,Michigan State,4.283442814,-3.126982893,-3.548120847,-0.84438502,-0.233029635,-1.674300567,0.433426628,-0.503918973,0.66561065,0.151262802,-0.070628078,QB,B1G,1.832014205
Nyck Harbor,South Carolina,-0.770081625,3.930852179,1.18922755,-0.916791441,-0.394252008,0.521536114,1.399372657,-0.39432717,0.405282599,0.528670556,0.116519287,WR,SEC,1.831168057
Alonza Barnett,James Madison,12.66675875,-1.483190541,-0.579545381,1.358955169,-2.056052243,-0.998858873,-0.474534971,0.404163284,0.037104697,-0.085708253,-0.172937069,QB,SBC,1.828544113
Jake Retzlaff,Tulane,19.71476599,-0.594248019,-0.384117738,1.517370595,6.32975004,4.217645296,-0.612432609,-1.315130257,-1.010537472,-0.125391115,0.561144674,QB,AAC,1.826272289
Jamal Roberts,Missouri,1.183714123,-2.443491918,2.911399685,0.62426296,-1.255786016,0.66605858,-0.461685879,0.501092048,-0.504238264,-0.712287055,-0.119974188,RB,SEC,1.825771342
Kyle Parker,LSU,-1.806048743,3.040934389,0.025464858,0.234049191,-0.118285573,0.472706584,-0.094807953,0.419139418,-0.257852334,2.616200624,-0.193208524,WR,SEC,1.825366708
Demon June,North Carolina,1.333940955,-1.057537356,4.105762707,-0.49076206,0.661454718,-0.493459735,0.268476204,-0.456475267,0.349739748,0.895223977,0.177332495,RB,ACC,1.824184791
Pofele Ashlock,Hawai'i,1.337638946,6.014106199,0.894283329,-3.998034969,-0.069484406,-0.56195987,0.968845896,-0.352550165,0.327371839,-0.568817686,-0.129579988,WR,MWC,1.823703905
Ty Simpson,Alabama,8.244912108,0.53682643,-3.933025671,-0.107859034,-1.788251964,0.078779131,-0.490190841,0.658572791,-0.484277052,-0.767513827,-0.992675286,QB,SEC,1.822781574
Jalen Buckley,Western Michigan,3.305868312,-3.670447187,5.825019965,1.299419008,-0.97945396,-0.637710424,-0.926508436,0.489793298,-0.324679045,-0.060364058,-0.11201344,RB,MAC,1.822220365
DJ McKinney,New Mexico,1.22782635,-2.260217543,3.845598053,0.110101411,1.99995315,0.110683558,-0.474918973,2.732484769,3.840620751,0.098092513,0.050122168,RB,MWC,1.821041477
CJ Campbell,Rutgers,1.138376312,-1.989262639,2.950136176,1.335849525,-1.423598462,0.881980482,0.43987382,-0.023958037,0.054562677,0.106216344,-0.018935452,RB,B1G,1.820293012
Kirby Vorhees,Washington State,2.786374975,-3.362505608,4.381352919,0.349555096,6.128534985,1.48072691,-0.046213957,-1.619044209,-0.117678612,0.529958603,0.343711853,RB,PAC,1.819793779
Greg Burrell,Texas State,1.162527792,-1.637267062,3.878687874,0.508591533,-0.888173484,0.259770981,-0.153755695,0.290903521,-0.256655152,-0.072585566,-0.047389659,RB,SBC,1.819598426
Bryson Kuzdzal,Michigan,0.954008581,-3.670047204,2.396554224,0.22923599,1.760614576,0.708512904,-0.079595517,-0.70101589,0.057840139,0.604765135,0.159303142,RB,B1G,1.818725522
Brad Jackson,Texas State,16.05026126,0.583981803,1.307756174,1.369238116,-3.424866504,0.353725793,-0.973656121,1.611387659,-1.082917106,-1.265520982,-0.617745238,QB,SBC,1.818206488
Devon Dampier,Utah,19.38964302,0.293887324,2.358379008,1.680971548,-3.831498346,-0.055013324,-1.447848236,1.358049441,-0.729771812,-1.349944781,0.035790871,QB,B12,1.813658873
Que'Sean Brown,Duke,0.197182263,3.607266846,0.031479653,-3.793484354,4.745427189,0.065620909,-1.103572855,-0.438778506,-0.715357166,-0.052176881,-0.227980749,WR,ACC,1.813534779
Ashtyn Hawkins,Baylor,0.087693515,3.99464031,0.411306044,-2.548211012,-0.093630652,-0.136545484,0.306031656,-0.054801294,0.046202224,0.03417176,-0.049478682,WR,B12,1.813421558
King Miller,USC,3.277605443,-3.404677722,6.733956443,0.671364657,0.351911423,-0.962940756,-0.451448392,-0.092030855,0.041388974,0.380319808,0.029444657,RB,B1G,1.813109522
Caden Creel,Jacksonville State,15.13316522,-2.491770365,3.922672124,2.492948048,10.31858462,6.236265145,0.246425684,-0.694081151,-2.705949452,-0.39438996,-0.527868129,QB,CUSA,1.811322287
Raphael Williams,Pittsburgh,-0.268224144,4.272369867,0.720307401,-3.224475399,0.350197875,-0.672478895,0.524630156,-0.218519609,0.17445553,-0.187001147,-0.05631307,WR,ACC,1.810292589
De'Andre Tamarez,Marshall,-0.60937916,3.226710421,0.127018801,-1.215682528,-0.260772333,0.342656048,-0.092355813,0.240006156,-0.212739144,0.723207442,-0.088405913,WR,SBC,1.81020553
Beau Pribula,Missouri,9.801222583,-1.13402015,-0.306845563,1.781766848,3.050317028,2.183548131,1.284039167,0.197318814,-1.181184069,0.101265022,-0.634326645,QB,SEC,1.809747044
Sam Jackson,Oklahoma State,-0.042627026,-1.7733453,-1.943738726,1.455064871,-0.208312691,-0.322967187,2.213996847,2.261082301,-1.932837478,0.86456818,-2.876718748,WR,B12,1.80630701
Mitch Griffis,Texas Tech,3.359630865,-1.16819262,-2.938910008,0.585347737,-0.32636745,-1.26077579,0.859049286,0.700795328,-0.443454784,0.03672852,-0.963654384,QB,B12,1.80606419
Grant Washington,Minnesota,1.628715674,-3.137469495,1.459847749,0.856794317,-0.120194757,-1.793767341,0.463655459,-1.619445282,1.627542072,0.093648235,0.464868233,RB,B1G,1.804844689
Anthony Evans III,Mississippi State,-0.556933363,1.463389384,1.293672571,-1.384106049,-0.568100135,0.547101315,1.951360348,-0.779460296,0.69993289,-0.133811115,0.163579329,WR,SEC,1.804683891
Kaden Feagin,Illinois,1.448157245,-1.476353488,3.685282155,0.130733371,0.315801644,-1.98017782,-0.498665848,-0.65666066,0.729767833,-0.035472303,0.408252404,RB,B1G,1.804228878
John Neider,UConn,-0.125347104,3.58511744,-0.7701564,-0.191464207,0.465929451,-1.206219883,1.176701172,0.81423585,-0.751112744,-1.190278765,-1.788874044,WR,Ind,1.803750698
