iter	Passed	Remaining
1569	7256	1987
1570	7261	1982
1571	7265	1978
1572	7268	1973
1573	7272	1968
1574	7275	1963
1575	7278	1958
1576	7281	1953
1577	7284	1948
1578	7287	1943
1579	7293	1938
1580	7302	1935
1581	7309	1931
1582	7312	1926
1583	7315	1921
1584	7318	1916
1585	7322	1911
1586	7328	1907
1587	7331	1902
1588	7335	1897
1589	7339	1892
1590	7346	1888
1591	7349	1883
1592	7352	1878
1593	7355	1873
1594	7358	1868
1595	7361	1863
1596	7364	1858
1597	7367	1853
1598	7372	1848
1599	7376	1844
1600	7379	1839
1601	7383	1834
1602	7387	1829
1603	7391	1824
1604	7395	1820
1605	7398	1815
1606	7401	1810
1607	7405	1805
1608	7408	1800
1609	7412	1795
1610	7415	1790
1611	7420	1786
1612	7426	1781
1613	7430	1777
1614	7435	1772
1615	7439	1767
1616	7442	1762
1617	7445	1757
1618	7449	1753
1619	7453	1748
1620	7457	1743
1621	7460	1738
1622	7463	1733
1623	7466	1728
1624	7470	1723
1625	7473	1718
1626	7476	1713
1627	7479	1709
1628	7484	1704
1629	7488	1699
1630	7491	1694
1631	7494	1689
1632	7497	1684
1633	7500	1680
1634	7503	1675
1635	7506	1670
1636	7510	1665
1637	7513	1660
1638	7516	1655
1639	7519	1650
1640	7522	1645
1641	7525	1640
1642	7528	1635
1643	7532	1631
1644	7535	1626
1645	7538	1621
1646	7541	1616
1647	7544	1611
1648	7547	1606
1649	7550	1601
1650	7554	1596
1651	7557	1591
1652	7560	1587
1653	7563	1582
1654	7566	1577
1655	7570	1572
1656	7573	1567
1657	7576	1562
1658	7579	1557
1659	7582	1553
1660	7585	1548
1661	7589	1543
1662	7592	1538
1663	7595	1533
1664	7598	1528
1665	7602	1524
1666	7605	1519
1667	7608	1514
1668	7611	1509
1669	7614	1504
1670	7618	1499
1671	7621	1495
1672	7624	1490
1673	7627	1485
1674	7632	1480
1675	7635	1476
1676	7638	1471
1677	7642	1466
1678	7645	1461
1679	7648	1456
1680	7651	1452
1681	7655	1447
1682	7658	1442
1683	7661	1437
1684	7664	1432
1685	7667	1428
1686	7670	1423
1687	7674	1418
